,지역,일시,발전량,년,월,평균 기온,최저 기온,최저 기온 시각,최고 기온,최고 기온 시각,최대 순간풍속,최대 순간 풍속 풍향,최대 순간풍속 시각,최대 풍속,최대 풍속 풍향,최대 풍속 시각,평균 풍속,풍정합,최다 풍향,평균 이슬점온도,최소 상대습도,평균 상대습도 시각,평균 상대습도,평균 증기압,평균 현지기압,최고 해면 기압,최고 해면기압 시각,최저 해면기압,최저 해면기압 시각,평균 해면기압,가조시간,합계 일조 시간,평균 지면온도,최저 초상온도,일강수량
902,경상남도,2020-06-19,1232865.412,2020.0,6.0,22.18125,17.84375,168.375,28.1375,1502.5,6.8875,201.875,1353.6875,3.725,176.875,1479.75,1.64375,1424.3125,191.25,16.96875,46.25,1496.0625,74.7375,19.3875,998.7125,1010.775,2348.375,1001.5875,47.125,1006.15625,14.55,8.30625,25.28125,17.625,1.2875
903,경상남도,2020-06-20,955479.453,2020.0,6.0,22.21875,18.88125,1943.5625,27.09375,1428.1875,5.65625,120.0,1406.1875,3.20625,133.125,1420.1875,1.2875,1107.8125,105.0,17.5,56.1875,1417.375,76.1625,20.06875,1003.55625,1012.65625,769.875,1009.25625,1757.0625,1011.0125,14.55,6.5375,25.85625,16.91875,0.0
904,경상남도,2020-06-21,1340692.535,2020.0,6.0,22.25625,17.475,349.8125,28.2625,1426.3125,6.65625,93.75,1252.0625,3.7375,110.625,1214.75,1.5625,1341.375,108.75,16.95625,48.3125,1435.4375,74.35,19.39375,1001.1999999999999,1010.675,3.1875,1006.6,1643.25,1008.61875,14.54375,11.0875,27.5,15.15,0.0
905,경상남도,2020-06-22,1459964.613,2020.0,6.0,23.18125,16.5625,430.1875,29.86875,1440.0,5.91875,169.375,1421.125,3.33125,143.75,1423.0625,1.25,1085.9375,155.0,17.1125,44.5,1468.5625,71.7875,19.56875,1001.76875,1010.875,2272.375,1007.825,842.375,1009.18125,14.5375,12.0375,28.86875,14.05,0.0
906,경상남도,2020-06-23,1412202.069,2020.0,6.0,23.90625,17.74375,456.4375,30.475,1448.25,5.98125,146.875,1373.5,3.41875,151.25,1331.375,1.2875,1112.1875,141.875,17.475,38.125,1441.75,70.40625,20.03125,1002.46875,1011.10625,485.625,1008.975,1743.9375,1009.85625,14.5375,11.11875,30.075,14.91875,0.0
907,경상남도,2020-06-24,367936.692,2020.0,6.0,22.09375,19.76875,544.8125,24.9,1204.125,7.7125,144.375,1833.9375,3.975,140.625,1578.5,1.40625,1215.1875,127.5,19.5125,67.75,856.625,86.3375,22.775,998.6125,1009.45,1.5625,1003.05,2325.3125,1006.0375,14.5375,0.54375,23.98125,17.7875,27.00625
908,경상남도,2020-06-25,282115.503,2020.0,6.0,22.6625,20.96875,996.375,25.08125,1041.9375,6.45625,185.0,1141.375,3.6687499999999997,181.25,1321.125,1.3125,1135.4375,185.625,21.3875,82.9375,1289.5,93.21875,25.51875,995.5,1004.35625,1980.6875,1001.76875,781.5625,1002.8875,14.54375,0.075,24.0125,20.35625,12.525
909,경상남도,2020-06-26,1369519.978,2020.0,6.0,24.25625,19.90625,555.8125,29.95,1514.6875,7.48125,245.625,1124.625,4.1625,241.875,1289.5,1.85625,1605.1875,243.75,18.84375,50.5625,1482.5,73.6875,21.8125,999.11875,1008.58125,2241.25,1003.80625,48.5625,1006.48125,14.53125,11.13125,27.81875,18.8875,0.0
910,경상남도,2020-06-27,1025156.936,2020.0,6.0,23.96875,19.33125,440.25,30.025,1454.1875,4.425,188.75,1370.875,2.56875,225.0,1319.25,0.90625,787.625,208.125,19.53125,52.125,1355.375,78.2,22.76875,997.55,1008.29375,7.8125,1003.05,1889.3125,1004.93125,14.525,5.6625,26.6875,17.66875,0.0
911,경상남도,2020-06-28,1307217.201,2020.0,6.0,25.19375,19.89375,492.0625,31.46875,1395.4375,6.575,193.75,1502.0,3.69375,168.125,1441.3125,1.3375,1147.125,159.375,19.675,46.0625,1365.4375,73.675,22.9625,996.725,1006.625,2232.5,1002.5125,916.8125,1004.05,14.51875,10.63125,28.83125,17.8875,0.0
912,경상남도,2020-06-29,351748.864,2020.0,6.0,21.675,19.23125,1646.4375,25.725,1207.125,11.30625,109.375,2091.8125,5.8375,112.5,2026.9375,1.6812500000000001,1455.0625,102.5,19.91875,70.5625,1196.75,90.51875,23.29375,995.7375,1007.325,762.375,992.75,2367.8125,1003.14375,14.5125,0.037500000000000006,23.3875,18.4375,74.3375
913,경상남도,2020-06-30,882193.944,2020.0,6.0,22.55625,19.975,1522.5625,26.44375,1437.6875,14.18125,221.875,584.0625,7.75,238.125,878.5,3.6375,3138.9375,215.625,18.1625,58.75,1561.8125,77.35625,20.9125,985.675,998.49375,2286.0,988.64375,444.125,993.0,14.5,5.45625,24.4,18.775,6.74375
914,경상남도,2020-07-01,967644.716,2020.0,7.0,21.925,18.675,1674.4375,26.7375,1345.0,6.85625,215.625,931.0625,3.9125,191.875,1225.875,1.61875,1401.5,214.375,17.15,53.875,1266.6875,75.7625,19.61875,997.0125,1008.9875,2264.3125,998.3125,1.5,1004.4375,14.5,4.36875,24.6375,17.08125,0.1
915,경상남도,2020-07-02,936075.016,2020.0,7.0,21.99375,17.4875,452.4375,26.962500000000002,1286.8125,5.71875,141.25,1475.125,3.2937499999999997,128.125,1503.5625,1.175,1023.75,115.625,17.3875,55.6875,1448.375,76.76875,19.925,1004.09375,1013.8875,2221.0625,1008.8875,1.375,1011.55,14.5,5.28125,24.43125,15.85625,0.0
916,경상남도,2020-07-03,368921.616,2020.0,7.0,20.15625,18.2625,1905.0625,22.06875,1246.1875,5.5687500000000005,146.875,1553.875,2.8625,148.125,1499.3125,1.28125,1104.75,167.5,17.474999999999998,70.5,629.4375,85.2625,19.98125,1003.41875,1013.6125,8.625,1008.43125,1855.875,1010.94375,14.49375,0.0,22.14375,17.85,9.4
917,경상남도,2020-07-04,660953.107,2020.0,7.0,20.7,17.88125,370.375,24.65625,1262.9375,5.025,192.5,990.625,2.8875,203.125,1119.125,1.11875,969.0625,193.125,17.6375,64.625,1196.5625,83.6375,20.18125,999.9625,1009.14375,2.9375,1006.4,1116.8125,1007.41875,14.48125,1.2875,22.99375,17.575,0.0625
918,경상남도,2020-07-05,904692.186,2020.0,7.0,22.325,18.98125,449.75,26.96875,1477.375,5.0,195.0,1514.0,3.03125,188.75,1485.4375,1.0250000000000001,885.3125,142.5,18.71875,61.125,1432.5,81.26875,21.58125,997.6,1007.55,29.8125,1002.85625,1895.625,1005.00625,14.48125,3.925,25.38125,17.88125,0.0
919,경상남도,2020-07-06,339339.398,2020.0,7.0,22.36875,19.55,292.6875,25.4375,1276.25,5.1,197.5,1655.9375,2.99375,196.25,1534.4375,0.89375,771.375,162.5,20.61875,76.9375,1041.5,90.45625,24.3375,994.6875,1003.49375,14.625,1000.58125,1181.375,1002.05625,14.45,0.19375,23.506249999999998,18.61875,0.325
920,경상남도,2020-07-07,1166328.099,2020.0,7.0,24.4125,21.181250000000002,514.6875,29.493750000000002,1227.125,7.4375,195.0,1487.0,4.25,194.375,1445.125,1.66875,1443.4375,178.125,21.125,62.625,1254.125,83.54375,25.09375,996.50625,1005.0625,969.125,1002.3375,728.875,1003.8375,14.4375,7.99375,27.80625,20.0,0.05
921,경상남도,2020-07-08,1210378.298,2020.0,7.0,24.5875,20.56875,942.625,30.05,1375.5625,6.24375,158.75,1527.375,3.59375,168.125,1667.375,1.25625,1089.5,163.125,20.16875,52.75,1355.6875,78.3875,23.68125,997.5,1006.16875,2051.1875,1003.43125,1361.1875,1004.85,14.425,9.25625,28.68125,18.8375,0.0
922,경상남도,2020-07-09,644758.652,2020.0,7.0,22.94375,19.79375,412.1875,27.53125,1286.0625,5.9,117.5,1416.25,3.33125,118.75,1350.0625,1.25625,1090.1875,98.125,20.40625,66.5,1295.375,86.75,24.0,997.775,1006.2625,715.5625,1004.0125,1493.5625,1005.16875,14.4125,1.29375,25.7375,18.525,2.45625
923,경상남도,2020-07-10,511885.963,2020.0,7.0,23.35,21.2875,507.25,27.40625,1610.75,6.43125,201.875,1150.1875,3.65,171.875,1101.8125,1.2,1043.1875,187.5,22.0,76.5,1641.0,93.01875,26.475,994.35,1004.775,50.5625,999.24375,1445.6875,1001.69375,14.4,1.825,24.99375,21.1125,89.61875
924,경상남도,2020-07-11,842729.833,2020.0,7.0,24.16875,21.54375,2062.6875,29.10625,1305.25,6.6375,130.625,1442.875,3.84375,138.125,1555.5,1.4312500000000001,1233.0625,133.125,21.24375,66.5625,1362.75,84.8125,25.3,999.64375,1011.1375,2323.875,1003.09375,14.875,1006.99375,14.38125,2.7625,26.41875,21.08125,0.0
925,경상남도,2020-07-12,228906.594,2020.0,7.0,20.64375,18.95,2264.1875,22.2625,602.4375,6.6937500000000005,162.5,1993.1875,3.36875,100.0,1785.6875,1.4937500000000001,1290.0,96.875,19.1875,82.4375,504.75,91.95625,22.25625,1003.40625,1012.86875,1079.9375,1008.81875,2199.625,1010.89375,14.38125,0.0,22.59375,18.825,46.38125
926,경상남도,2020-07-13,148007.494,2020.0,7.0,19.23125,18.325,542.1875,20.29375,1339.6875,6.7875000000000005,127.5,670.8125,3.5875,218.125,705.4375,1.35625,1172.125,199.375,18.74375,93.375,805.0625,97.4,21.65625,996.075,1009.1625,8.1875,1001.83125,1424.75,1003.5375,14.350000000000001,0.0,20.5375,18.26875,109.1
927,경상남도,2020-07-14,372558.681,2020.0,7.0,19.73125,18.73125,1236.3125,21.59375,1188.375,4.9625,129.375,1043.625,2.75625,119.375,964.875,1.06875,920.0625,131.25,18.8,85.6875,1194.0,94.875,21.7,995.66875,1005.5625,2261.875,1001.10625,253.8125,1003.125,14.318750000000001,0.075,21.86875,19.03125,7.1499999999999995
928,경상남도,2020-07-15,381936.449,2020.0,7.0,19.5375,18.38125,673.4375,21.4,1389.1875,4.21875,112.5,1388.9375,2.45625,128.75,1327.5625,0.9125,784.1875,117.5,18.14375,82.25,1517.125,92.1125,20.8375,998.73125,1007.64375,2127.9375,1004.65625,241.4375,1006.20625,14.3,0.00625,22.0625,18.6,4.4312499999999995
929,경상남도,2020-07-16,1245349.292,2020.0,7.0,21.8125,18.125,779.6875,27.0375,1451.375,5.5125,144.375,1445.0,3.25625,137.5,1457.875,1.2375,1064.625,149.375,17.76875,55.8125,1357.5,79.70625,20.3625,999.96875,1009.2,2335.5,1005.81875,1685.5,1007.3875,14.3,9.23125,25.43125,17.275,0.19375
930,경상남도,2020-07-17,1320656.9,2020.0,7.0,22.44375,17.85,412.6875,28.20625,1396.5,5.91875,148.75,1544.5,3.46875,150.625,1532.0625,1.31875,1145.5625,123.125,18.01875,53.375,1362.6875,77.9875,20.7,1001.8,1010.7125,1768.875,1007.7375,1359.875,1009.24375,14.28125,10.54375,26.35,16.50625,0.0
931,경상남도,2020-07-18,809108.318,2020.0,7.0,22.1625,18.3875,318.5625,25.7625,1438.8125,5.1,139.375,1561.875,2.81875,127.5,1427.0,1.175,1018.3125,107.5,18.5125,63.25,1313.75,80.7625,21.31875,1002.75,1011.325,1873.875,1008.99375,1627.625,1010.2,14.25625,2.7875,25.05625,16.925,0.0
932,경상남도,2020-07-19,307633.449,2020.0,7.0,23.70625,20.78125,159.9375,26.79375,2017.75,9.4,173.125,2113.1875,4.81875,163.125,2089.25,1.59375,1373.0625,148.75,22.08125,80.9375,1144.125,91.01875,26.7375,1001.04375,1010.7375000000001,2.125,1007.0125,1721.375,1008.425,14.23125,0.0375,24.34375,20.4125,4.13125
933,경상남도,2020-07-20,589916.524,2020.0,7.0,26.2125,23.64375,2192.4375,29.56875,1375.5625,10.625,195.0,678.75,5.6375,195.0,726.4375,2.75625,2385.4375,185.0,23.40625,71.6875,1549.375,85.39375,28.8625,1000.50625,1010.3875,2328.0,1006.25625,345.375,1007.83125,14.212499999999999,2.20625,27.2,22.9,1.4125
934,경상남도,2020-07-21,1025218.669,2020.0,7.0,25.525,22.2875,459.0625,30.0125,1411.6875,5.525,143.75,1253.125,3.19375,173.125,1127.625,1.2,1032.75,178.75,22.0,60.5625,1326.5,82.29375,26.5,1004.20625,1012.8125,1465.25,1009.9,68.875,1011.58125,14.2,6.19375,28.0375,22.09375,7.7625
935,경상남도,2020-07-22,279289.54600000003,2020.0,7.0,22.912499999999998,21.75625,675.0625,24.875,1038.4375,4.7,173.125,781.0,2.55625,186.875,926.8125,0.7625,658.1875,128.75,22.24375,85.375,725.5625,96.43125,26.85625,1002.9375,1012.425,20.875,1009.075,1711.0625,1010.3625,14.181249999999999,0.00625,24.6125,21.8625,61.33125
936,경상남도,2020-07-23,178459.092,2020.0,7.0,22.35,21.41875,1676.9375,23.95,1632.875,8.66875,120.0,1804.9375,4.60625,127.5,1859.5625,1.425,1223.9375,114.375,21.74375,91.3125,1300.4375,96.80625,26.0625,999.1625,1011.44375,719.625,999.5125,2255.6875,1006.58125,14.1375,0.0,23.4875,21.28125,95.125
937,경상남도,2020-07-24,226607.468,2020.0,7.0,21.46875,20.16875,2212.9375,23.54375,621.6875,9.00625,176.25,704.3125,4.8812500000000005,170.625,605.125,2.25625,1938.5625,138.75,20.0125,80.0625,993.8125,91.94375,23.4125,990.9875,999.875,427.75,997.45,1506.1875,998.38125,14.112499999999999,0.375,22.79375,20.2375,10.0375
938,경상남도,2020-07-25,542633.619,2020.0,7.0,22.0375,20.14375,125.5625,25.49375,1399.6875,5.7875,162.5,1443.75,3.21875,178.75,1492.1875,1.23125,1049.5,175.625,20.5625,76.6875,1356.5625,92.0125,24.25,995.28125,1006.725,2309.9375,998.86875,21.375,1002.675,14.1,0.90625,24.30625,20.28125,4.675
939,경상남도,2020-07-26,1283615.488,2020.0,7.0,23.9875,20.5125,1039.5625,28.69375,1404.125,6.025,180.625,1207.6875,3.53125,168.125,1245.3125,1.4625,1263.6875,152.5,20.38125,57.5625,1329.1875,81.8375,23.975,1000.43125,1009.34375,2239.75,1006.375,245.4375,1007.83125,14.081249999999999,8.8875,27.05,19.89375,0.03125
940,경상남도,2020-07-27,278239.285,2020.0,7.0,22.7625,21.075,871.0,25.5625,1298.1875,4.825,156.25,1364.8125,2.73125,157.5,1284.75,0.9,783.0,169.375,21.65,81.6875,1138.8125,94.05,25.93125,1001.44375,1010.03125,997.1875,1007.94375,1279.3125,1008.86875,14.05,0.0,24.25,20.85625,36.18125
941,경상남도,2020-07-28,345079.248,2020.0,7.0,23.51875,21.925,518.125,26.30625,1192.625,5.6,150.625,1114.5625,2.95625,163.125,1137.75,0.99375,862.125,125.625,22.68125,85.8125,1192.6875,95.59375,27.6125,1003.5375,1012.90625,2286.9375,1008.31875,217.1875,1010.94375,14.0125,0.175,25.05625,22.16875,33.55625
942,경상남도,2020-07-29,338342.805,2020.0,7.0,24.03125,22.6,316.9375,26.65625,1246.0625,4.06875,200.625,1506.5,2.3625,189.375,1480.3125,0.56875,502.3125,152.5,23.425,88.625,1138.8125,96.925,28.85625,1005.99375,1014.44375,2078.75,1012.10625,392.1875,1013.40625,14.0,0.14375,25.56875,22.76875,20.21875
943,경상남도,2020-07-30,487984.962,2020.0,7.0,23.6,21.5875,1496.375,28.53125,1169.4375,10.85,176.875,1222.375,5.15625,187.5,1230.0,1.0,864.4375,181.25,22.51875,77.0625,1264.9375,94.28125,27.35,1007.34375,1017.25625,1215.8125,1013.675,797.1875,1014.7625,13.98125,1.6875,26.01875,21.38125,32.23125
944,경상남도,2020-07-31,969346.758,2020.0,7.0,25.925,21.825,226.625,31.50625,1501.0,4.90625,213.75,1573.0,2.8125,228.75,1473.6875,1.0,865.5,206.875,23.44375,65.625,1402.375,87.11875,28.91875,1006.68125,1016.15,788.8125,1012.3875,1696.8125,1014.05625,13.9375,5.275,27.9375,21.3375,3.15625
945,경상남도,2020-08-01,991201.449,2020.0,8.0,26.96875,23.725,455.125,31.69375,1332.4375,6.825,210.0,1601.25,3.98125,201.25,1574.3125,1.40625,1222.875,186.25,23.7125,59.1875,1341.25,83.85625,29.38125,1004.71875,1013.475,114.125,1010.48125,1865.3125,1012.05,13.9125,5.8375,29.1625,23.3,0.2625
946,경상남도,2020-08-02,920514.099,2020.0,8.0,27.4375,24.7,560.625,31.25,1285.875,7.94375,206.875,1449.875,4.46875,215.0,1491.0,2.05625,1785.8125,193.75,24.18125,65.4375,1279.3125,83.35625,30.2375,1003.1375,1011.75,248.125,1009.15,1692.1875,1010.48125,13.9,3.96875,28.91875,23.8375,0.0
947,경상남도,2020-08-03,699896.925,2020.0,8.0,27.34375,24.95,1208.375,30.75625,1210.8125,7.8625,202.5,1145.5,4.3374999999999995,192.5,1425.375,2.1875,1880.5625,199.375,24.0125,68.5625,1242.75,82.80625,29.875,1003.375,1011.69375,2081.875,1009.95625,562.9375,1010.70625,13.875,1.7,28.2375,24.08125,0.025
948,경상남도,2020-08-04,1005976.228,2020.0,8.0,27.41875,24.00625,488.25,31.45,1294.0625,7.7625,193.75,1336.375,4.325,175.625,1378.0625,1.98125,1716.5625,186.875,24.375,68.5,1223.0625,84.4,30.5375,1005.7625,1014.98125,2321.0,1011.4625,180.0625,1013.1125,13.818750000000001,5.825,29.66875,22.93125,0.0125
949,경상남도,2020-08-05,637010.298,2020.0,8.0,27.2625,24.9125,446.4375,30.181250000000002,1160.625,9.25,158.75,1555.0,4.94375,155.625,1527.3125,2.29375,1977.0625,157.5,24.8,73.75,1109.875,87.2875,31.35625,1006.24375,1015.025,310.375,1012.0125,2314.375,1013.59375,13.8,2.3375,28.6125,24.125,8.6125
950,경상남도,2020-08-06,273079.603,2020.0,8.0,26.76875,25.41875,871.75,28.5875,1178.9375,11.66875,206.875,734.75,6.20625,203.125,770.3125,2.9625,2557.3125,194.375,24.7,78.8125,1001.4375,89.0125,31.15625,1001.4625,1012.075,1.5,1007.1999999999999,1634.875,1008.7875,13.78125,0.11875000000000001,27.1125,24.9125,11.775
951,경상남도,2020-08-07,204938.709,2020.0,8.0,25.4,23.61875,1983.1875,27.5125,1017.5625,7.98125,207.5,1157.75,4.275,196.875,1107.1875,1.5375,1325.4375,194.375,24.2125,83.625,1004.9375,93.75625,30.24375,999.8875,1009.075,230.625,1005.275,2247.5,1007.23125,13.74375,0.0625,26.1625,23.63125,63.19375
952,경상남도,2020-08-08,109569.1,2020.0,8.0,24.94375,23.6125,534.125,26.24375,1751.5625,10.0375,255.625,676.375,5.14375,235.0,731.125,1.8625,1594.6875,186.875,24.1875,91.5,1200.75,96.075,30.21875,997.5125,1006.7375,2141.8125,1003.68125,859.4375,1004.85625,13.7,0.0,25.0875,23.5125,116.70625
953,경상남도,2020-08-09,980378.919,2020.0,8.0,27.13125,24.125,1168.625,30.95,1329.25,11.1,181.875,1418.25,5.7875,179.375,1456.3125,2.86875,2485.0,191.875,24.18125,67.5,1234.1875,85.0875,30.23125,998.9875,1007.25625,2118.0625,1005.36875,1011.125,1006.2875,13.7,5.90625,28.3875,23.625,5.6125
954,경상남도,2020-08-10,296424.13,2020.0,8.0,25.9875,24.3375,1007.375,28.86875,983.8125,10.29375,175.625,1057.8125,5.45,173.125,1079.875,2.2375,1932.1875,155.625,24.775000000000002,80.3125,889.1875,93.54375,31.26875,997.8375,1007.85,2052.1875,999.2,1569.75,1005.15625,13.643749999999999,0.50625,26.70625,24.15625,38.58125
955,경상남도,2020-08-11,582626.966,2020.0,8.0,26.675,24.35625,1396.1875,30.98125,1160.875,8.9625,212.5,790.75,5.13125,215.0,972.0,2.1,1815.75,183.75,24.65625,70.25,1174.1875,89.56875,31.05,1003.59375,1013.40625,2268.4375,1007.61875,64.875,1010.925,13.6,3.325,27.44375,23.85625,11.7125
956,경상남도,2020-08-12,562792.194,2020.0,8.0,26.9,24.76875,821.5,30.3375,1556.125,7.53125,206.875,1393.125,4.11875,210.0,1380.0625,1.39375,1207.25,174.375,25.2875,78.1875,1428.125,91.66875,32.2875,1006.025,1014.83125,982.4375,1012.25,1706.125,1013.3625,13.6,1.9,28.11875,24.24375,12.65
957,경상남도,2020-08-13,1110546.362,2020.0,8.0,28.0875,24.325,523.25,32.5625,1417.125,7.45625,207.5,1416.625,4.2,205.0,1463.5625,1.825,1580.9375,190.0,24.8625,64.75,1380.9375,83.88125,31.46875,1003.69375,1013.55,50.9375,1008.6,1818.3125,1011.00625,13.575,8.3125,30.125,23.8125,0.0
958,경상남도,2020-08-14,1212261.838,2020.0,8.0,28.65625,25.49375,532.5,32.675,1336.1875,8.59375,193.125,1291.0,4.8875,193.125,1250.3125,2.35,2033.8125,200.0,24.94375,66.3125,1276.0,81.43125,31.637500000000003,1000.64375,1009.3125,15.5625,1006.175,1582.125,1007.94375,13.5,9.75,30.7375,24.50625,0.0
959,경상남도,2020-08-15,1283922.364,2020.0,8.0,28.9125,25.10625,618.625,34.0,1459.4375,6.875,256.875,1553.6875,4.03125,211.25,1302.3125,1.8125,1566.9375,208.75,24.70625,58.875,1443.5625,79.625,31.193749999999998,1002.33125,1011.44375,2259.0625,1008.15,442.625,1009.59375,13.5,11.2,31.66875,24.2375,0.0
960,경상남도,2020-08-16,1351195.728,2020.0,8.0,28.425,23.63125,543.125,33.78125,1394.375,6.54375,228.75,1409.0625,3.89375,213.75,1454.9375,1.58125,1363.375,231.875,24.13125,56.0,1323.1875,79.48125,30.14375,1004.10625,1012.59375,1448.6875,1009.76875,1618.0,1011.43125,13.475,11.6,31.89375,22.35,0.0
961,경상남도,2020-08-17,1339014.826,2020.0,8.0,28.50625,24.1625,616.6875,34.575,1453.9375,4.93125,171.25,1305.3125,2.8625,194.375,1295.9375,1.0875,944.6875,203.125,24.175,50.9375,1413.5,79.6625,30.225,1005.9125,1014.5375,877.8125,1011.94375,1467.0,1013.21875,13.40625,11.225,32.61875,22.6875,0.0
962,경상남도,2020-08-18,1337729.906,2020.0,8.0,28.575,24.08125,456.5,34.3375,1430.5625,5.1625,195.625,1546.625,3.00625,202.5,1484.0,1.075,917.25,189.375,24.16875,52.0625,1435.375,79.2375,30.1875,1005.0375,1014.33125,706.9375,1010.2375,1783.375,1012.3562499999999,13.4,11.48125,32.6625,22.75,0.0
963,경상남도,2020-08-19,1360395.144,2020.0,8.0,28.7,23.75,532.875,35.39375,1402.4375,5.59375,220.0,1438.0,3.34375,210.0,1501.625,1.19375,1034.25,236.25,23.76875,45.3125,1403.125,77.35625,29.5125,1003.19375,1012.1125,657.75,1008.16875,1678.6875,1010.48125,13.38125,11.4875,32.9625,22.2875,0.0
964,경상남도,2020-08-20,1358275.978,2020.0,8.0,28.4625,23.40625,744.375,35.38125,1394.375,5.4875,161.875,1465.125,3.23125,198.75,1358.5,1.1875,1031.0,173.125,23.16875,43.9375,1357.0,75.61875,28.525,1004.51875,1013.7125,2339.6875,1010.025,1375.75,1011.84375,13.3125,11.75625,33.03125,21.66875,0.0
965,경상남도,2020-08-21,1106093.657,2020.0,8.0,27.09375,23.15,510.625,32.7375,1453.375,5.5625,127.5,1735.625,3.21875,135.625,1619.375,1.25,1081.8125,124.375,23.16875,58.9375,1316.375,80.55625,28.4375,1006.80625,1015.43125,933.125,1012.75625,1641.1875,1014.16875,13.3,8.85,32.15625,21.8375,0.0
966,경상남도,2020-08-22,853373.729,2020.0,8.0,26.64375,23.8875,887.3125,30.9,1413.0625,5.475,106.25,1016.75,3.1687499999999997,128.125,1236.5,1.31875,1142.4375,82.5,22.4375,59.25,1431.75,78.9625,27.175,1005.225,1014.89375,363.1875,1010.5625,1844.5625,1012.58125,13.28125,4.51875,31.40625,22.84375,0.049999999999999996
967,경상남도,2020-08-23,1066444.035,2020.0,8.0,26.73125,23.34375,480.375,31.88125,1353.9375,5.6125,209.375,1505.5625,3.375,155.625,1503.3125,1.1375,979.1875,149.375,22.8125,59.125,1295.4375,80.54375,27.80625,1001.1,1011.025,6.0,1006.325,1633.875,1008.425,13.2,8.04375,31.9125,22.5125,0.35
968,경상남도,2020-08-24,1252508.567,2020.0,8.0,27.25,23.1,445.125,32.8875,1462.625,5.75,179.375,1498.0625,3.24375,155.0,1535.4375,1.1375,984.3125,154.375,23.1,54.875,1403.0,79.83125,28.2875,998.85,1008.05,11.0,1004.2,1575.625,1006.14375,13.2,9.8375,32.8125,22.11875,0.0
969,경상남도,2020-08-25,1181858.434,2020.0,8.0,28.2875,23.225,449.875,33.9125,1384.1875,7.225,146.875,1685.5625,3.8812499999999996,141.875,1734.875,1.2,1027.875,129.375,23.84375,54.0625,1466.6875,78.79375,29.625,998.35,1006.8375,1541.3125,1004.45,1363.25,1005.6375,13.1875,9.7875,32.2875,21.68125,0.53125
970,경상남도,2020-08-26,615372.356,2020.0,8.0,28.15625,25.80625,540.375,31.99375,1162.1875,13.5625,124.375,2083.3125,6.65625,125.0,1943.0625,2.74375,2375.0625,122.5,24.53125,64.4375,1269.5,81.78125,30.875,996.23125,1006.1875,62.5625,1001.09375,1949.0625,1003.475,13.1,3.1,30.3625,24.80625,18.98125
971,경상남도,2020-08-27,535419.504,2020.0,8.0,26.675,24.28125,998.125,29.88125,758.5625,12.69375,156.875,124.75,6.675,152.5,215.4375,2.5125,2168.9375,153.75,24.79375,73.5,655.6875,90.10625,31.30625,997.78125,1008.01875,2269.4375,1001.0124999999999,130.3125,1005.14375,13.1,1.30625,27.9375,24.08125,27.3125
972,경상남도,2020-08-28,691673.4619999999,2020.0,8.0,26.69375,24.58125,924.5,30.65,1440.375,6.2375,155.0,1506.375,3.51875,183.125,1482.875,1.16875,1016.8125,146.875,24.725,72.75,1490.375,89.7,31.1875,1001.03125,1010.275,2319.6875,1006.7625,1253.0,1008.35,13.081249999999999,3.1875,28.91875,22.98125,13.15625
973,경상남도,2020-08-29,944784.879,2020.0,8.0,27.14375,24.00625,452.0625,31.70625,1421.6875,7.0375,188.125,973.9375,3.90625,164.375,1023.125,1.26875,1091.3125,187.5,24.6125,67.1875,1420.4375,87.11875,30.993750000000002,1002.83125,1011.55,2243.1875,1008.90625,1428.5,1010.1625,13.00625,6.06875,30.0,23.88125,3.4875
974,경상남도,2020-08-30,1084567.524,2020.0,8.0,27.525,24.21875,741.4375,33.60625,1345.5,6.9375,191.25,1608.75,4.075,171.25,1490.25,1.1,940.0,212.5,24.08125,58.0,1340.0,84.35625,30.225,1003.85625,1012.85625,2230.4375,1009.41875,1445.125,1011.175,13.0,7.45,30.35,23.89375,9.112499999999999
975,경상남도,2020-08-31,706949.838,2020.0,8.0,26.0125,23.7375,2186.3125,29.2,1333.8125,6.86875,104.375,1260.9375,3.40625,169.375,1189.9375,1.66875,1434.0,133.125,22.35625,65.0,1267.625,81.06875,27.11875,1005.21875,1013.48125,972.375,1011.43125,1519.8125,1012.58125,12.9625,2.13125,28.15625,23.025,1.2875
976,경상남도,2020-09-01,746375.527,2020.0,9.0,25.73125,22.475,453.9375,29.7875,1337.1875,5.6,118.75,930.125,3.125,182.5,910.1875,1.44375,1253.375,171.875,22.2875,67.625,1313.375,82.13125,27.0625,1002.03125,1012.89375,8.9375,1007.50625,1577.875,1009.36875,12.9,2.28125,27.6375,21.99375,0.03125
977,경상남도,2020-09-02,225832.503,2020.0,9.0,25.75,24.1125,723.25,27.98125,1467.9375,15.9,82.5,2240.375,7.63125,104.375,2290.625,2.5,2161.0,126.25,23.90625,77.875,1553.125,90.225,29.71875,990.5875,1007.9875,3.125,979.14375,2376.25,997.8375,12.9,0.037500000000000006,26.0375,23.90625,70.79375
978,경상남도,2020-09-03,1104442.233,2020.0,9.0,25.4,20.7,2334.6875,29.55625,1421.5,21.55,188.125,231.5,11.78125,215.625,259.25,4.6125,3988.375,239.375,19.88125,49.375,1408.375,73.275,23.4125,990.675,1011.31875,2344.9375,964.90625,219.3125,997.96875,12.8375,8.3,26.68125,18.925,62.975
