,title,link,image,author,discount,publisher,pubdate,isbn,description
55,텐서플로 2로 배우는 금융 머신러닝 (텐서플로와 Scikit-learn으로 금융 경제에 접목하는 인공지능),https://search.shopping.naver.com/book/catalog/32491421939,https://shopping-phinf.pstatic.net/main_3249142/32491421939.20220527041631.jpg,이사야 헐,27000,에이콘출판,20211223,9791161755892,"TensorFlow와 sklearn을 사용해 금융이나 경제 맥락에 인공지능을 접목하는 방법론을 설명한다. 먼저 경제학이 추구하는 지향점과 머신러닝의 특징과 장점을 비교해 같은 점과 다른 점을 분석한 다음 양 측면에서 어떻게 활용할 수 있는지를 방대한 참고문헌과 함께 설명한다. 기초적인 회귀에서 출발해 결정 트리와 랜덤 포레스트를 살펴보고 이미지 처리와 자연어 처리가 금융 맥락에서 어떻게 활발하게 활용되고 있는지 설명한다. 특히 자연어 처리 부분이 금융 맥락과 접목되는 지점은 다양한 실습과 예제를 통해 손쉽게 이해하도록 돕는다.
금융 데이터의 특징인 시계열 데이터는 RNN과 LSTM를 활용해 설명한다. 또한 생성적 모델을 적용하는 방법과 이론적 모델 부분도 다룬다. 각 장은 모두 예제와 코드를 지원하며 이를 통해 각 상황을 스스로 학습하고 판단할 기초를 제공한다. 책에서 제공하는 방대한 참고문헌은 금융 맥락에서 인공지능을 접목하려던 수많은 학자의 발자취를 살펴볼 귀중한 자료다."
56,파이썬 머신러닝 실무 테크닉 100,https://search.shopping.naver.com/book/catalog/32470702976,https://shopping-phinf.pstatic.net/main_3247070/32470702976.20220527043818.jpg,시모야마 데루마사^미키 다카유키^이토 준지,22500,제이펍,20211214,9791191600438,"100개의 실전 예제를 풀며 익히는 머신러닝 & 데이터 활용법
이것이 현장에서 활용할 수 있는 데이터 활용술!

우리가 사는 세상은 그야말로 데이터로 가득한 세상입니다. 주위를 보면 데이터가 아닌 것이 없을 만큼, 우리 주위에는 수많은 데이터가 넘쳐납니다. 최근에는 이 데이터를 어떻게 활용하느냐가 개인과 비즈니스의 성과와 실적을 판가름하는 요인이 되었습니다. 하지만 실무 현장에서의 기술 활용이나 대처 방법과 같은 노하우는 입문서로 공부하는 것만으로는 결코 익힐 수 없습니다.

이 책은 큰 호평을 받았던 《파이썬 데이터 분석 실무 테크닉 100》을 잇는 것으로, 실제 실무 현장을 가정한 100개의 문제를 풀면서 현장의 관점과 응용력을 몸에 익히도록 구성한 활용서입니다. 데이터 활용 프로젝트를 시작하고, 회사 안에서 확실하게 정착시키기 위한 첫 걸음을 내딛으시기 바랍니다!"
57,MLOps 도입 가이드 (기업에서 머신러닝 모델을 가장 효율적으로 운영하는 방법),https://search.shopping.naver.com/book/catalog/32490791734,https://shopping-phinf.pstatic.net/main_3249079/32490791734.20220527055414.jpg,데이터이쿠,19800,한빛미디어,20220429,9791162245507,"MLOps의 개념부터 도입과 활용까지,
성공적인 머신러닝 운영화를 위한 실용 가이드!

오늘날 데이터 사이언스와 AI는 IT 분야뿐 아니라 제조, 구매, 유통, 마케팅, 반도체, 자동차, 식품 등 산업 전 분야에 걸쳐 기업 생존의 필수 요소로 인식되어 경쟁적으로 도입되고 있다. 이러한 데이터 사이언스와 AI 프로젝트의 핵심에 MLOps가 놓여 있다.

이 책은 비즈니스 환경에서 머신러닝 적용 실무를 담당하는 데이터 분석 팀 또는 IT 운영 팀의 관리자들을 대상으로 한다. MLOps가 새로운 영역이라는 점을 감안하여, MLOps 환경을 성공적으로 구축하기 위한 가이드 역할을 제대로 할 수 있도록 머신러닝 전문가 9명(데이터이쿠)이 조직적 이슈부터 기술적 이슈까지 꼼꼼하게 다루었다. 

◐ MLOps 핵심 개념: MLOps를 성공적으로 실행하기 위한 원칙과 구성 요소, 이해관계자들의 역할과 책임
◐ MLOps 적용 방법: 머신러닝 모델 생애주기 다섯 단계에 따라 MLOps 프로세스를 도입하는 방법 소개
◐ MLOps 실제 사례: MLOps의 실제 구축 형태와 그 의미를 알 수 있도록 대표적인 비즈니스 활용 사례들 제시"
58,머신 러닝 알고리즘 (파이썬 예제와 함께 배우는 머신 러닝),https://search.shopping.naver.com/book/catalog/32462231342,https://shopping-phinf.pstatic.net/main_3246223/32462231342.20220527082423.jpg,Giuseppe Bonaccorso,31500,에이콘출판,20190228,9791161752778,"머신 러닝에 대한 소개와 파이썬 활용 방법을 소개하고 있다. 단계별로 다음과 같은 머신 러닝 알고리즘을 쉽게 구현할 수 있는 방법에 대해 배울 수 있다.

1. 데이터 기반 애플리케이션에 사용되는 통계와 수학 이론
2. EM 알고리즘, PCA, 베이지안 회귀 등의 기술
3. 다양한 데이터를 이용한 패턴 인식과 예측"
59,사이버 보안을 위한 머신러닝 쿡북 (파이썬으로 구현하는 80가지 머신러닝 알고리즘),https://search.shopping.naver.com/book/catalog/32445280480,https://shopping-phinf.pstatic.net/main_3244528/32445280480.20220527032430.jpg,엠마누엘 츠케르만,31500,에이콘출판,20211028,9791161755724,"◈ 요약 ◈

인공지능 기술의 발전에 따라 사이버 보안의 기술도 새로운 측면으로 발전하고 있다. 다양한 사이버 보안 응용에 머신러닝을 적용하는 방법을 소개하며, 80여 가지의 파이썬 코드를 통해 사이버 보안이 직면한 도전적인 문제에 대한 솔루션을 제공해 관련 종사자들이 필요한 기술을 습득할 수 있다."
60,인공지능교육 (머신러닝포키즈와 함께하는),https://search.shopping.naver.com/book/catalog/32454930079,https://shopping-phinf.pstatic.net/main_3245493/32454930079.20220527053716.jpg,이재호^김홍래^박남제^박선주^성영훈,24750,홍릉,20210810,9791156008750,이 책은 머신러닝포키즈와 함께하는 인공지능교육에 대해 다룬 도서입니다. 인공지능교육에 대한 기초적이고 전반적인 내용을 확인할 수 있도록 구성했습니다.
61,"머신 러닝 인 파이썬 (파이썬을 활용한, 예측분석을 위한 기계 학습)",https://search.shopping.naver.com/book/catalog/32493041668,https://shopping-phinf.pstatic.net/main_3249304/32493041668.20220527030142.jpg,마이클 보울즈,24300,비제이퍼블릭,20151120,9791186697061,"『머신 러닝 인 파이썬』은 독자 스스로가 설계, 구축, 이행이라는 머신 러닝 솔루션 전 과정을 수행할 수 있도록 도와준다. 복잡한 계산 없이 단순한 용어로 알고리즘을 설명하고, 지금 당장 시작할 수 있도록 샘플 코드도 제공했다. 독자들은 이 책을 통해 구축 과정에 숨어 있는 메커니즘을 깊이 파고들게 될 것이며, 주어진 문제가 단순하든 복잡하든 문제 해결을 위한 최적의 알고리즘을 선택하고 적용하는 법을 배우게 될 것이다. 상세한 예제들은 구체적이고 수정 가능한 소스 코드로 머신 러닝의 절차를 설명해줄 것이다. 또 선형 회귀와 앙상블 기법에 대한 설명은 머신 러닝이 작동하는 가장 기초적인 프로세스를 이해하도록 도와줄 것이다."
62,스칼라와 머신 러닝 (풍부한 설명으로 배우는 스칼라 머신 러닝 구현),https://search.shopping.naver.com/book/catalog/32466954286,https://shopping-phinf.pstatic.net/main_3246695/32466954286.20220527032332.jpg,패트릭 니콜라스,40500,에이콘출판,20181128,9791161752327,"2019년 대한민국학술원 우수학술도서 선정도서

머신 러닝에 스칼라를 적용하고자 하는 개발자를 위한 책이다. 멀티 패러다임 언어인 스칼라의 특성과 관련 디자인 패턴 등 개발자에게 필요한 스칼라의 기본적인 특성부터 데이터 파이프라인과 처리, 주요 머신 러닝 알고리즘의 구현에 대해 자세히 설명한다. 대부분의 예제는 금융 데이터를 기반으로 구현돼 있으며, 직접 스칼라로 작성한 모든 코드와 알고리즘을 상세하게 설명한다. 부록에서는 주요 머신 러닝 알고리즘에서 쓰이는 수학적 개념과 관련 논문이 정리돼 있어서 필요한 내용을 쉽게 참조할 수 있다. 이 책은 수준 높은 스칼라 코드를 작성하는 데 활용할 수 있는 참고 서적으로도 가치가 크다."
63,머신러닝 이론 입문 (IT 엔지니어를 위한),https://search.shopping.naver.com/book/catalog/32466533607,https://shopping-phinf.pstatic.net/main_3246653/32466533607.20220527055407.jpg,나카이 에츠지,22500,위키북스,20160617,9791158390334,"머신러닝의 바탕이 되는 데이터 사이언스의 본질을 이해하자!

현재 화제가 되고 있는 머신러닝(기계학습)의 툴과 라이브러리는 내부에서 어떻게 계산을 하는 걸까? 계산해서 얻은 결과는 어떤 의미를 담고 있을까? 그 결과를 어떻게 비즈니스적으로 활용하면 좋을까? 이런 의문을 가진 엔지니어가 늘고 있습니다.

이 책은 IT 개발자 중에서 머신러닝 알고리즘을 공부하고 싶어하며 그 알고리즘 속에 포함된 이론을 이해하여 업무에 활용하고 싶어하는 독자를 대상으로 쓰여졌습니다. 머신러닝 기술은 여러모로 활용되겠지만 이 책은 '데이터 분석 결과를 업무 판단에 이용한다'라는 개념을 가지고 각종 알고리즘을 설명합니다. 

알고리즘의 이해를 위해 이 책에서는 머신러닝 이론을 수학적인 배경부터 하나씩 차근차근 설명합니다. 또 파이썬으로 샘플 프로그램을 실행해 볼 수 있도록 하였으며, 그 결과를 보는 것으로 머신러닝을 지탱하는 이론을 실감할 수 있도록 구성돼 있습니다."
64,머신러닝 시작하기,https://search.shopping.naver.com/book/catalog/32503969299,https://shopping-phinf.pstatic.net/main_3250396/32503969299.20220527073933.jpg,강민수,24300,한티미디어,20180927,9788964213506,▶ 머신러닝에 관한 내용을 담은 전문서적입니다.
65,머신러닝 탐구생활 (파이썬을 활용한 머신러닝 실전 예제 분석),https://search.shopping.naver.com/book/catalog/32456287218,https://shopping-phinf.pstatic.net/main_3245628/32456287218.20220527061731.jpg,정권우,24300,비제이퍼블릭,20180831,9791186697696,"파이썬을 활용한 머신러닝 실전 예제 분석

이 책은 과거 캐글 경진대회에서 제공된 실제 데이터를 다룬다. 머신러닝을 시작하기 위하여 두껍고 어려운 선형대수, 미적분, 통계 책을 읽기 시작하여 고통받고 있는 독자를 위하여, 이 책은 더 재미있고 피부에 와닿는 실제 경진대회를 통해 머신러닝을 배울 수 있도록 돕고자 한다.

먼저, 경진대회에 출제된 문제를 올바르게 이해하고, 데이터 시각화 과정을 통해 데이터에 대한 이해를 쌓아간다. 그리고 높은 순위를 기록한 상위 입상자의 코드를 직접 분석하고 피쳐 엔지니어링, 모델 튜닝, 교차 검증 기법을 독자가 직접 재현할 수 있도록 돕는다. 이 책을 통해 독자는 “성공적인 머신러닝 파이프라인”이 무엇인지를 배우게 될 것이다.

이 책의 특징
- 캐글 경진대회 상위 입상자의 코드를 한 땀 한 땀 분석한다.
- 실제 업계에서 사용하는 Tabular 데이터, 이미지 데이터, 텍스트 데이터, 음성 데이터를 직접 다룬다.
- 최신 머신러닝 모델(XGBoost, LightGBM, CatBoost, PyTorch)을 사용해본다.

소스코드 다운로드
https://github.com/bjpublic/kaggleml"
66,머신러닝 비즈니스 (웹으로 구현하는 마이크로소프트 애저),https://search.shopping.naver.com/book/catalog/32491441172,https://shopping-phinf.pstatic.net/main_3249144/32491441172.20220527042102.jpg,양효욱,19800,지앤선,20171108,9791187497127,이 책은 최근 가장 뜨거운 주제인 머신러닝을 비즈니스에 바로 접목하기 위한 다양한 방법론과 인사이트를 제공하여 비즈니스 친화적인 지식들을 전달하는데 그 목표가 있다. 또한 함께 구현하는 실습을 통해 머신러닝이 그리 먼 이야기만은 아니라는 것을 체감하고 직접 작은 규모의 머신러닝을 구현할 수 있는 능력을 키우는데 도움이 되고자 한다.
67,리얼월드 머신러닝 (생생한 현장의 실무 예제로 배우는),https://search.shopping.naver.com/book/catalog/32466315025,https://shopping-phinf.pstatic.net/main_3246631/32466315025.20220527042424.jpg,헨릭 브링크,22500,위키북스,20171024,9791158390761,머신러닝 시스템은 데이터에서 일반적인 방법으로 발견하지 못할 귀중한 통찰력과 유형을 찾을 수 있도록 도와준다. 《리얼월드 머신러닝》에서 보여주는 머신러닝 기법은 트렌드를 파악하고 행동을 예측하며 사실에 근거해서 추천하는 방법을 알려준다. 이 책은 실무 개발자에게 머신러닝 프로젝트 실행 기술을 가르치고자 고안된 실용 가이드다. 학문적 이론과 복잡한 수학을 깊이 들어가지 않고도 효과적인 머신러닝 시스템을 성공적으로 구축 및 배치하려고 준비하는 독자를 위해 생생한 현장의 머신러닝 사례와 함께 소개한다.
68,프랙티컬 머신 러닝 (실무에 직접 적용할 수 있는 빅데이터 환경을 고려한 첨단 현대 머신 러닝),https://search.shopping.naver.com/book/catalog/32497546931,https://shopping-phinf.pstatic.net/main_3249754/32497546931.20220527051718.jpg,수닐라 골라푸디,31500,에이콘출판,20170525,9788960777170,"수많은 데이터에서 공통된 특징과 상호 연관성 파악해 의미 있는 판단과 예측을 이끄는 데 있어 머신 러닝의 중요성은 계속 높아지고 있다. 머신 러닝에 대한 기초적인 내용뿐만 아니라, 머신 러닝을 빅데이터에 어떻게 적용할 것인지도 자세하게 설명한다. 빅데이터 기술의 근간이 된 하둡(Hadoop)에 대한 기초와 다양한 빅데이터 관련 도구를 친절하게 소개해, 이것을 빅데이터 환경에서 사용할 수 있게 도와준다. 

머신 러닝 관점에서는 지도형 학습 기법, 비지도형 학습 기법 등 기본적인 내용 외에도 딥러닝, 강화 학습, 앙상블 기법 등에 대한 개념 설명과 함께 이론적 배경을 충실히 다룬다. 특히, 실제 업무에서 활용도를 높일 수 있도록 각 장 마지막에 R, Spark, Python, Julia 등 다양한 언어를 이용한 알고리즘의 구현 방안도 소개한다."
69,웹을 위한 머신 러닝 (머신 러닝을 활용한 영화 추천 및 감성 분석 웹 애플리케이션 개발),https://search.shopping.naver.com/book/catalog/32466702671,https://shopping-phinf.pstatic.net/main_3246670/32466702671.20220527052035.jpg,안드레아 아이소니,26400,에이콘출판,20170322,9788960779877,"[웹을 위한 머신 러닝]은 머신 러닝과 함께 웹 마이닝, 자연어 처리 기법을 활용해 영화를 추천하고 영화 리뷰에 대한 감성을 분석하는 웹 애플리케이션을 직접 구현해볼 수 있도록 관련 이론과 예시를 실용적으로 제시한다. 실습을 통해 머신 러닝을 학습하고 이를 웹 애플리케이션에 적용하는 데 관심 있는 입문자에게 이 책은 좋은 길라잡이가 될 것이다."
70,머신러닝&딥러닝 with 파이썬 (인공지능 핵심 개념과 사용 사례부터),https://search.shopping.naver.com/book/catalog/32474515636,https://shopping-phinf.pstatic.net/main_3247451/32474515636.20220527055711.jpg,알베르토 아르타산체스^프라틱 조시,36000,한빛미디어,20211021,9791162244876,"인공지능이 처음이라면! 개념과 예제로 머신러닝 탄탄하게 다지기

이 책은 인공지능 관련 핵심 개념부터 머신러닝과 딥러닝까지, 인공지능 구현에 필요한 모든 것을 담았다. 실제 시나리오를 살펴보면서 문제에 따라 어떤 알고리즘을 어떻게 적용하는지 학습한다. 예제는 파이썬과 텐서플로를 사용하며 파이썬 입문자도 쉽게 따라 할 수 있는 코드로 구성되었다. 파이썬 프로그래밍 경험이 있다면 코드를 자유롭게 활용해 원하는 프로그램을 만들어볼 수 있다.

영화 추천 시스템 구축, 주식시장 분석, 객체 추적기 구축 등 흥미로운 예제를 따라 차근차근 학습하고 나면 다양한 인공지능 기술을 이해하고 상황에 맞춰 자신 있게 적용하는 자신을 발견하게 될 것이다. 이미지, 텍스트, 음성 등 다양한 데이터를 이해하는 똑똑한 애플리케이션을 지금 바로 만들어보자.

대상 독자
●	인공지능을 배우고 싶은 누구나
●	인공지능을 사용해 실제 애플리케이션을 개발하려는 파이썬 개발자

다루는 내용
●	인공지능, 머신러닝, 딥러닝이 무엇인지 이해한다.
●	주요 인공지능 사용 사례를 살펴본다.
●	머신러닝 파이프라인 구축 방법을 학습한다.
●	특성 선택과 특성 공학의 기본 개념을 이해한다.
●	지도 학습과 비지도 학습의 차이점을 이해한다.
●	인공지능을 개발하는 최신 클라우드 기술과 도구를 살펴본다.
●	자동 음성 인식 시스템과 챗봇을 만들어본다.
●	인공지능 알고리즘을 시계열 데이터에 적용한다."
71,머신러닝과 딥러닝 (C언어로 구현하며 익히는 기본 개념),https://search.shopping.naver.com/book/catalog/32489638989,https://shopping-phinf.pstatic.net/main_3248963/32489638989.20220527023623.jpg,오다카 토모히로,16200,프리렉,20170322,9788965401681,"C 언어로 직접 구현해보며 익히는 머신러닝과 딥러닝의 기본 개념

최근 인공지능 연구가 많은 관심을 받고 있다. 그중에서 하나의 기둥이 바로 딥러닝(Deep Learning) 기술이다. 딥러닝은 인공지능 연구에서 지금까지 축적된 머신러닝(Machine Learning)의 성과이며, 특히 음성 인식이나 이미지 인식, 행동 지식 습득 등에서 큰 성공을 거두고 있다. 이 책에서는 수식은 최대한 배제하여 그림과 함께 머신러닝의 다양한 분야를 알기 쉽게 설명하고 이 배경지식을 전제로 딥러닝이란 무엇인가를 알아본다. 또한, 단순한 개념 나열에 그치는 것이 아니라 구체적인 처리 절차와 이에 맞는 간단한 프로그램을 직접 구현해봄으로써 이들 기술이 어떤 것인가를 쉽게 이해할 수 있도록 소개한다. 이미 구현된 라이브러리나 도구를 사용하지 않고 하나하나 C 언어로 코드를 작성하므로, 머신러닝과 딥러닝을 처음 시작하려는 프로그래머에게 유용한 책이 될 것이다."
72,OpenCV를 위한 머신 러닝 (머신 러닝 기술 입문),https://search.shopping.naver.com/book/catalog/32492202589,https://shopping-phinf.pstatic.net/main_3249220/32492202589.20220527044553.jpg,마이클 베이어,0,에이콘출판,20010102,9791161750965,"컴퓨터는 머신 러닝을 통해 과거의 수집된 데이터를 사용하고, 미래 예측을 하면서, 학습을 진행할 수 있다. 이 책에서는 간단한 예제를 활용해 분류 및 회귀와 같은 통계 학습의 핵심 개념을 직관적으로 확인할 수 있다. 모든 기본 개념을 다룬 후, 의사 결정 트리(Decision tree), 서포트 벡터 머신(Support vector) 및 베이지안(Bayesian) 네트워크와 같은 다양한 알고리즘을 탐색하고 다른 OpenCV 기능과 결합하는 방법을 배우게 된다. 그 과정에서 데이터를 이해하고 어떻게 완벽하게 작동하는 머신 러닝 파이프 라인을 구축 하는지를 이해하여 전체 작업을 배우게 된다. 가장 뜨거운 주제인 '딥러닝'을 시작할 준비가 될 때까지, 더 많은 머신 러닝 기술을 학습할 수 있다. 작업에 적합한 도구를 선택하는 방법을 숙지하고 숙련된 기술과 결합해 모든 관련 머신 러닝의 기본 지식을 파악하게 할 수 있게 된다."
73,컴퓨터비전과 머신러닝 (파이썬과 OpenCV4를 활용한),https://search.shopping.naver.com/book/catalog/32485525652,https://shopping-phinf.pstatic.net/main_3248552/32485525652.20220527042822.jpg,김찬수,23400,광문각,20210225,9788970934778,"컴퓨터 비전 기초부터 머신러닝/딥러닝 활용까지

2006년 캐나다 토론토대학교의 Geoffrey Hinton교수와 제자 Ruslan Salakhutdinov가 《Science》지에 Deep Belief Networks에 과한 논문을 발표한 이래로 학계와 산업계의 인공지능 기술 개발 관련 투자가 대규모로 이루어지면서 딥러닝(Deep Learning)은 우리 실생활에 밀접하게 다가오고 있다. 특히 영상 분야에 대한 머신러닝, 딥러닝의 활용은 간단한 사진 촬영에서부터 여러 대의 CCTV에서 범죄자를 찾는 수준까지 발전을 하고 있다. 
본서에서는 다양한 프로젝트에 적용되며 많은 프로그래머에게 사랑받아 왔으며 최근 인공지능 관련 라이브러리들과 함께 사용되며 인기가 급증하고 있는 파이썬 언어를 소개하고 파이썬을 기반하여 영상 처리, 머신러닝, 딥러닝을 이야기하고자 한다. I?장은 파이썬 언어 설치, 통합 개발 환경인 Pycharm 설치와 OpenCV 설치 및 연동으로 본 단원은 구성되었으며 사전에 프로그래밍 언어에 대한 지식이 없더라도 파이썬 언어를 익히기에 무리가 없음으로 예제를 하나씩 따라 실행해 보면 손쉽게 프로그래밍 지식이 쌓일 것이다. Ⅱ장에서는 일반적으로 많이 다루는 이진 및 그레이 영상, 컬러 영상에 대하여 알아보고, 기본적인 영상 처리 방법들을 다룬다. 영상 처리 기법의 개념적인 이론과 원리를 설명함으로써, 여기서 다루지 않는 기법들에 대해서도 이해할 수 있는 기초를 다지도록 하였다. OpenCV에서 제공하는 함수를 기반으로 최소한의 프로그래밍으로 구현된 관련 예제들을 다루었으며, 이를 통하여 영상 처리를 위한 프로그래밍 기초를 다질 수 있을 것이다. Ⅲ장에서는 영상에서 원하는 대상을 찾기 위한 기초적인 접근법과 이를 활용한 응용 기술들을 설명하여, 머신러닝을 다양하게 활용할 수 있는 기초를 쌓을 수 있도록 하였다. OpenCV에서 제공하는 함수를 기반으로 유용한 예제를 다루어 독자들이 흥미를 가질 수 있도록 하였다. 또한, 예제 코드에 대한 이해를 돕기 위하여, 본문에서 코드에 대한 전반적인 설명을 하였다. Ⅳ장에서는 인공지능과 딥러닝의 관계를 알아보고, 딥러닝을 이해하기 위해 필요한 인공 신경망에 대한 기초적인 개념과 이를 학습시키는 방법을 설명하였다. 손글씨 인식에 예제를 통하여, 인공 신경망을 학습시키고 추론하기 위한 프로그래밍을 다루었으며, 이 예제를 활용하여 다양한 응용에 적용해 볼 수 있을 것이다. 

책 한 권을 쓰는 것이 머릿속의 구상과 자료만 있으면 금방 이루어질 줄 알았는데 얼마나 힘이 드는가를 새삼 느낀다. 여전히 부족한 책이지만 이젠 출판하며 미비점은 후판에 반영하기로 한다. 마지막으로 필자를 끝까지 믿고, 집필이 완성되기까지 기다려준 광문각의 박정태 회장님을 비롯한 많은 관계자 여러분께 깊은 감사의 뜻을 전한다. 

그리고 저자들은 머신러닝과 딥러닝이 인공지능 기술의 확산을 통해 새로운 산업혁명을 일으킬 것이라 믿으며 여러분이 이 책을 시작으로 딥러닝 기술을 익히고 정보 혁명의 중심에 서시길 진심으로 희망한다."
74,머신러닝 파워드 애플리케이션 (아이디어에서부터완성된제품까지강력한머신러닝애플리케이션구축과정배우기),https://search.shopping.naver.com/book/catalog/32490735757,https://shopping-phinf.pstatic.net/main_3249073/32490735757.20220527033321.jpg,에마뉘엘 아메장,24300,한빛미디어,20210906,9791162244692,"아이디어가 현실이 되는, 나만의 머신러닝 애플리케이션 구현하기

머신러닝 기반 애플리케이션을 설계, 구축, 배포하는 과정에 필요한 모든 기술을 설명하는 책이다. 초기 아이디어가 제품으로 개발되기까지의 과정을 머신러닝 에디터 예제 프로젝트를 통해 순서대로 배운다. 데이터 과학자, 소프트웨어 엔지니어, 제품 관리자가 머신러닝 애플리케이션을 단계별로 구현하는 데 필요한 도구와 실무에서 맞닥뜨리게 되는 도전 과제와 모범 사례를 살펴본다. 유용한 코드와 친절한 그림, 업계 리더와의 인터뷰를 통해 실용적인 머신러닝 개념을 터득해 본인만의 머신러닝 애플리케이션을 자신 있게 구현해보자."
75,R 데이터 분석 머신러닝 (R Data Analysis Machine Learning),https://search.shopping.naver.com/book/catalog/32455898157,https://shopping-phinf.pstatic.net/main_3245589/32455898157.20220527030113.jpg,조민호,18000,정보문화사,20210220,9788956749037,"입문자를 위한 R 데이터 분석 프로그래밍!

데이터 분석을 하기 위한 도구와 분석 요령을 배우기 위한 입문자들을 위한 도서로, 복잡한 수학이나 어려운 통계학적 이론은 빼고 꼭 필요한 정보만 이해할 수 있도록 예제와 함께 설명하고 있다. 특히 R을 활용하여 머신러닝의 지도학습과 비지도 학습을 구분하여 자세하게 설명하기 때문에, 연습 문제를 따라해 보면서 자신만의 결과값을 완성해 볼 수 있다. 그리고 R의 핵심 명령어 23개 및 효과적인 분석을 지원하는 데이터 조작 패키지를 알아보고, 통계 분석의 개념과 표본 생성 및 기초 통계량에 대해서도 자세하게 알아본다. 기본적인 설명 이후에는 통계학의 기본인 회귀 분석을 응용하여 신경망을 공부하며 딥러닝과 관련된 기술적 흐름에 대해서도 학습해 볼 수 있다. R을 시작하는 초심자가 활용하기 적합한 구성의 도서이다."
76,머신러닝 마스터 클래스,https://search.shopping.naver.com/book/catalog/32456408104,https://shopping-phinf.pstatic.net/main_3245640/32456408104.20220519115623.jpg,아비쉑 타쿠르,15900,부크크(bookk),20210210,9791137236219,"『머신러닝 마스터 클래스』는 다양한 머신러닝 문제를 접근하는 방법을 소개한다. 기존의 이론 위주의 머신러닝 서적과 달리, 이 책은 어떤 경우에 어떤 모델을 사용하고, 어떻게 성능을 최적화 하는지에 중점을 두고 있다. 예를 들어, 이 책은 범주형 변수, 피쳐 가공/선택, 하이퍼파라미터 최적화, 이미지 모델링, 자연어 처리, 딥러닝 모델 배포의 내용을 심도있게 다룬다. 머신러닝 문제를 어떻게 접근할 것인가에 대한 가이드가 필요하다면, 이 책이 도움이 될 것이다. 하지만, 머신러닝 기본서를 원한다면, 이 책은 당신을 위한 책이 아니다. 이 책은 커피와 코드를 작성할 수 있는 컴퓨터와 함께 즐길 것을 추천한다."
77,빅데이터 분석과 머신러닝,https://search.shopping.naver.com/book/catalog/32491453034,https://shopping-phinf.pstatic.net/main_3249145/32491453034.20220527032100.jpg,이영호^이수현,24300,생능출판,20210215,9788970504803,"제가 몸담고 있는 가천대 길병원 로비에는 로봇이 걸어 다닙니다. 초롱초롱 눈망울이 귀여운 이 친구의 이름은 ‘페퍼’입니다. 감정 인식이 가능한 페퍼는 소프트뱅크가 개발한 세계 최초 휴머노이드 소셜 로봇입니다. 페퍼는 병원 본관 로비와 인공지능 암센터에 배치되어 환자를 응대하고 다양한 건강 정보를 제공하며 무균실, 중환자실 등 일반인 접근이 어려운 병실에서 환자들의 신체적 건강뿐만 아니라 감성까지 도와주고 있습니다. 뿐만 아닙니다. IBM 인공지능 의사 ‘왓슨’은 길병원 최전선 임상 현장에서 이미 오래전부터 활약하고 있습니다.
이제 인공지능 기술은 선택의 문제가 아닙니다. 앞으로 얼마나 더 많은, 또 얼마나 더 똑똑한 ‘페퍼’와 ’왓슨’이 쏟아져 나올지 상상해 보십시오. 우리 주변은 벌써 ‘스마트’ 또는 ‘지능형’과 같은 수식어를 단 사물로 가득하며, 이런 인공지능 기술의 진화는 이미 제어하기 힘들 정도의 가속도를 얻으며 미래로 달려가고 있습니다.
이런 인공지능 기술의 핵심은 빅데이터 머신러닝입니다. 쉬운 개념은 아닐지 모르나 결코 낯선 단어는 아니죠. 인터넷 클릭 몇 번이면 관련 지식들이 쏟아지니까요. 하지만 막상 빅데이터 머신러닝을 배우려고 시도해 본 사람이라면, 이 기술에 접근하기가 생각보다 쉬운 일이 아님을 깨닫게 됩니다. 빅데이터, 통계, 머신러닝 기술은 밀접하게 연관되어 있기는 하나, 각자 나름의 영역을 분명하게 가지고 있습니다. 입문자들에게 이런 특성은 뛰어넘기 어려운 벽으로 작용합니다.
‘빅데이터 머신러닝 기술’이 어려운 데에는 이유가 있습니다. 각 영역의 특성을 이해하고 기본기를 탄탄히 하지 않은 채 시작하기 때문입니다. 기본 이론을 단순히 암기하거나 소홀히 지나친다면, 이 중요한 미래 기술을 내 것으로 만들기 힘듭니다. 시중에는 이미 훌륭한 빅데이터 인공지능 관련 책들이 많이 나와 있습니다. 하지만 복잡한 수학 이론을 별다른 도움 없이 이해할 수 있는 경력자들을 위한 책이 대부분이라는 점은 교육 현장에서 학생들의 어려움을 직접 보고 듣는 입장에서 매우 안타까운 일이었습니다.
이 책은 빅데이터 머신러닝 기초 이론부터 파이썬으로 차근차근 눈으로 보며 실습하는 것을 목표로 합니다. 복잡한 프로그래밍은 최소화하고 가장 유명한 데이터들로 판다스, 시본, 케라스, 텐서플로 등 인기 있는 파이썬 라이브러리를 경험할 수 있습니다. 나아가 클라우드 머신러닝을 활용한 최신 기술들도 실습할 수 있습니다. 기본 이론을 이해하고 실습을 통해 차근차근 경험을 쌓아 나가기만 한다면, 빅데이터 머신러닝이라는 거창한 이름이 만만한 친구처럼 편안해질 날은 생각보다 빨리 옵니다. 그때까지 이 책이 여러분의 짐을 나눠지고 지름길을 찾아주는 착한 안내자 역할을 해 줄 수 있기를 기원합니다."
78,머신러닝을 이용한 데이터 분석,https://search.shopping.naver.com/book/catalog/32436269429,https://shopping-phinf.pstatic.net/main_3243626/32436269429.20220518131325.jpg,허진경,35000,부크크(bookk),20210809,9791137252868,파이썬 언어를 이용하여 데이터 EDA 분석 및 머신러닝에 관한 책이다.
